日期,标题,链接,公司名称,股票代码
2019-05-24,公告及通告 - [須予披露的交易] 須予披露交易-股權債權出售安排,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0524/ltn201905241273_c.pdf,建業地產,00832
2019-05-17,債券及結構性產品 - [贖回或購回 － 債務證券 / 撤銷上市 － 債務證券] 完成贖回2020年到期票息8.00%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0517/ltn20190517050_c.pdf,建業地產,00832
2019-05-10,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0510/ltn20190510212_c.pdf,建業地產,00832
2019-05-06,公告及通告 - [內幕消息] 公告 2019年4月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0506/ltn201905062000_c.pdf,建業地產,00832
2019-05-06,月報表 截至二零一九年四三月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0506/ltn20190506900_c.pdf,建業地產,00832
2019-05-03,公告及通告 - [須予披露的交易 / 關連交易] 須予披露交易及關連交易 收購附屬公司的剩餘10%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0503/ltn201905031294_c.pdf,建業地產,00832
2019-05-03,公告及通告 - [股息或分派] 有關2018年末期股息的公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0503/ltn201905031133_c.pdf,建業地產,00832
2019-04-30,公告及通告 - [股東周年大會的結果] 二零一九年四月三十日舉行的股東週年大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0430/ltn201904301878_c.pdf,建業地產,00832
2019-04-24,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0424/ltn201904241470_c.pdf,建業地產,00832
2019-04-18,公告及通告 - [須予披露的交易] 須予披露交易－股權債權出售安排,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0418/ltn201904181148_c.pdf,建業地產,00832
2019-04-16,公告及通告 - [內幕消息] 贖回2020年到期優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0416/ltn20190416804_c.pdf,建業地產,00832
2019-04-16,公告及通告 - [內幕消息 / 發行債務證券] 發行3億美元2023年到期票息7.25%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0416/ltn20190416038_c.pdf,建業地產,00832
2019-04-15,公告及通告 - [內幕消息 / 發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0415/ltn20190415050_c.pdf,建業地產,00832
2019-04-12,財務報表/環境、社會及管治資料 - [年報 / 環境、社會及管治資料/報告] 2018年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0412/ltn20190412012_c.pdf,建業地產,00832
2019-04-04,公告及通告 - [內幕消息] 公告 2019年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0404/ltn201904041233_c.pdf,建業地產,00832
2019-04-02,月報表 截至二零一九年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0402/ltn201904021273_c.pdf,建業地產,00832
2019-03-29,公告及通告 - [持續關連交易] 持續關連交易 智能化科技服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0329/ltn201903292357_c.pdf,建業地產,00832
2019-03-29,公告及通告 - [持續關連交易] 持續關連交易 田園綜合體項目管理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0329/ltn201903292339_c.pdf,建業地產,00832
2019-03-29,公告及通告 - [持續關連交易] 持續關連交易 社群營運管理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0329/ltn201903292297_c.pdf,建業地產,00832
2019-03-28,委任代表表格 擬於二零一九年四月三十日舉行的 股東週年大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0328/ltn20190328072_c.pdf,建業地產,00832
2019-03-28,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0328/ltn20190328054_c.pdf,建業地產,00832
2019-03-28,通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事] 建議授予購回股份及發行股份的一般授權； 重選董事； 及 股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0328/ltn20190328034_c.pdf,建業地產,00832
2019-03-28,公告及通告 - [末期業績 / 股息或分派 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2018年12月31日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0328/ltn20190328010_c.pdf,建業地產,00832
2019-03-12,公告及通告 - [盈利警告 / 內幕消息] 正面盈利預告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0312/ltn20190312783_c.pdf,建業地產,00832
2019-03-08,公告及通告 - [董事會召開日期] 董事會會議召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0308/ltn20190308633_c.pdf,建業地產,00832
2019-03-05,公告及通告 - [內幕消息] 公告 2019年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0305/ltn201903051487_c.pdf,建業地產,00832
2019-03-04,月報表 截至二零一九年二月二十八日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0304/ltn201903041170_c.pdf,建業地產,00832
2019-03-01,公告及通告 - [發行債務證券] 本公司全資附屬公司建業住宅集團（中國）有限公司於中國境內發行之債券回售實施及票面利率調整,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0301/ltn201903012224_c.pdf,建業地產,00832
2019-02-11,月報表 截至二零一九年一月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0211/ltn20190211500_c.pdf,建業地產,00832
2019-02-04,公告及通告 - [內幕消息] 公告 2019年1月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0204/ltn20190204432_c.pdf,建業地產,00832
2019-01-31,公告及通告 - [持續關連交易] 持續關連交易 有關諮詢及管理服務的框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0131/ltn201901311124_c.pdf,建業地產,00832
2019-01-30,公告及通告 - [持續關連交易] 持續關連交易 重續旅遊服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0130/ltn20190130880_c.pdf,建業地產,00832
2019-01-30,公告及通告 - [持續關連交易] 持續關連交易 重續酒店管理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0130/ltn20190130870_c.pdf,建業地產,00832
2019-01-30,公告及通告 - [股東特別大會的結果] 2019年1月30日舉行的股東特別大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0130/ltn20190130538_c.pdf,建業地產,00832
2019-01-30,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0130/ltn20190130068_c.pdf,建業地產,00832
2019-01-29,公告及通告 - [須予披露的交易] 須予披露交易 收購建業恆新45.45%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0129/ltn20190129691_c.pdf,建業地產,00832
2019-01-23,公告及通告 - [內幕消息 / 發行債務證券] 發行2億美元2020年到期票息7.325%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0123/ltn20190123016_c.pdf,建業地產,00832
2019-01-22,公告及通告 - [內幕消息 / 發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0122/ltn20190122014_c.pdf,建業地產,00832
2019-01-15,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料-輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115875_c.pdf,建業地產,00832
2019-01-15,公告及通告 - [股東特別大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115871_c.pdf,建業地產,00832
2019-01-15,通函 - [關連交易 / 在股東批准的情況下重選或委任董事] 關連交易及須予披露交易收購目標公司全部股權；重選董事；及股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115867_c.pdf,建業地產,00832
2019-01-15,委任代表表格 擬於2019年1月30日舉行的股東特別大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115797_c.pdf,建業地產,00832
2019-01-15,(此文件已經作廢，經修訂文件已另行發出) 公告及通告 - [股東特別大會通告 / 暫停辦理過戶登記手續或更改暫停辦... 更多] 股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115795_c.pdf,建業地產,00832
2019-01-15,(此文件已經作廢，經修訂文件已另行發出) 通函 - [關連交易 / 在股東批准的情況下重選或委任董事] 關連交易及須予披露交易收購目標公司全部股權；重選董事；及股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0115/ltn20190115789_c.pdf,建業地產,00832
2019-01-08,公告及通告 - [延遲發送通函或其他文件 / 須予披露的交易 / 關連交易] 延遲寄發有關須予披露交易及關連交易的通函,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0108/ltn20190108621_c.pdf,建業地產,00832
2019-01-07,公告及通告 - [內幕消息] 公告 2018年12月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0107/ltn201901071215_c.pdf,建業地產,00832
2019-01-04,月報表 截至二零一八年十二月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0104/ltn201901041348_c.pdf,建業地產,00832
2018-12-31,公告及通告 - [持續關連交易] 持續關連交易 房產營銷代理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1231/ltn201812311451_c.pdf,建業地產,00832
2018-12-31,公告及通告 - [關連交易] 關連交易 整體規劃諮詢服務合同,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1231/ltn201812311443_c.pdf,建業地產,00832
2018-12-31,公告及通告 - [審核委員會的職權範圍] 審核委員會職權範圍及程序,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1231/ltn201812311170_c.pdf,建業地產,00832
2018-12-14,公告及通告 - [須予披露的交易 / 關連交易] 須予披露交易及關連交易 收購目標公司全部股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1214/ltn20181214781_c.pdf,建業地產,00832
2018-12-06,公告及通告 - [內幕消息] 公告 2018年11月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1206/ltn20181206875_c.pdf,建業地產,00832
2018-12-06,月報表 截至二零一八年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1206/ltn20181206813_c.pdf,建業地產,00832
2018-11-30,公告及通告 - [持續關連交易] 持續關連交易 營銷中心管理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1130/ltn201811301154_c.pdf,建業地產,00832
2018-11-30,公告及通告 - [持續關連交易] 持續關連交易 空置物業巡邏服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1130/ltn201811301152_c.pdf,建業地產,00832
2018-11-30,公告及通告 - [持續關連交易] 持續關連交易 旅遊服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1130/ltn201811301144_c.pdf,建業地產,00832
2018-11-30,公告及通告 - [持續關連交易] 持續關連交易 酒店管理服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1130/ltn201811301142_c.pdf,建業地產,00832
2018-11-02,月報表 截至二零一八年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1102/ltn201811021682_c.pdf,建業地產,00832
2018-11-02,公告及通告 - [內幕消息] 公告 2018年10月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1102/ltn201811021298_c.pdf,建業地產,00832
2018-10-18,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1018/ltn20181018583_c.pdf,建業地產,00832
2018-10-08,公告及通告 - [內幕消息] 公告 2018年9月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1008/ltn20181008513_c.pdf,建業地產,00832
2018-10-05,月報表 截至二零一八年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1005/ltn20181005813_c.pdf,建業地產,00832
2018-09-24,公告及通告 - [關連交易] 關連交易 收購目標公司100%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0924/ltn20180924768_c.pdf,建業地產,00832
2018-09-06,月報表 截至二零一八年八月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0906/ltn20180906722_c.pdf,建業地產,00832
2018-09-06,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0906/ltn20180906038_c.pdf,建業地產,00832
2018-09-04,公告及通告 - [內幕消息] 公告 2018年8月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0904/ltn20180904030_c.pdf,建業地產,00832
2018-09-03,財務報表/環境、社會及管治資料 - [中期/半年度報告] 二零一八年中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0903/ltn20180903588_c.pdf,建業地產,00832
2018-08-31,公告及通告 - [持續關連交易] 持續關連交易 顧問服務框架協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0831/ltn201808311401_c.pdf,建業地產,00832
2018-08-23,公告及通告 - [股份期權計劃] 授出購股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0823/ltn20180823939_c.pdf,建業地產,00832
2018-08-22,公告及通告 - [股份期權計劃] 取消授出購股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0822/ltn20180822218_c.pdf,建業地產,00832
2018-08-22,公告及通告 - [中期業績 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期 / 股息或分派] 截至2018年6月30日止六個月中期業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0822/ltn20180822014_c.pdf,建業地產,00832
2018-08-21,公告及通告 - [股份期權計劃] 授出購股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0821/ltn20180821855_c.pdf,建業地產,00832
2018-08-21,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0821/ltn20180821803_c.pdf,建業地產,00832
2018-08-21,公告及通告 - [更換董事或重要行政職能或職責的變更] 執行董事之變動,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0821/ltn20180821801_c.pdf,建業地產,00832
2018-08-06,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0806/ltn201808061379_c.pdf,建業地產,00832
2018-08-06,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0806/ltn201808061371_c.pdf,建業地產,00832
2018-08-03,公告及通告 - [內幕消息] 公告 2018年7月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0803/ltn201808031676_c.pdf,建業地產,00832
2018-08-03,月報表 截至二零一八年七月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0803/ltn20180803785_c.pdf,建業地產,00832
2018-07-20,公告及通告 - [內幕消息] 贖回2億美元2018年到期票息6.00%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0720/ltn20180720799_c.pdf,建業地產,00832
2018-07-13,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0713/ltn20180713725_c.pdf,建業地產,00832
2018-07-05,月報表 截至二零一八年六月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0705/ltn20180705646_c.pdf,建業地產,00832
2018-07-04,公告及通告 - [須予披露的交易] 須予披露交易 提供質押、抵押及保證及根據上市規則第13.16條作出公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0704/ltn201807041871_c.pdf,建業地產,00832
2018-07-03,公告及通告 - [內幕消息] 公告2018年6月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0703/ltn20180703092_c.pdf,建業地產,00832
2018-06-12,公告及通告 - [股份期權計劃] 授出購股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0612/ltn20180612650_c.pdf,建業地產,00832
2018-06-07,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0607/ltn20180607907_c.pdf,建業地產,00832
2018-06-06,公告及通告 - [內幕消息] 公告 2018年5月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0606/ltn201806061127_c.pdf,建業地產,00832
2018-06-06,翌日披露報表 - [其他] 翌日披露報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0606/ltn20180606058_c.pdf,建業地產,00832
2018-06-06,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0606/ltn20180606056_c.pdf,建業地產,00832
2018-06-05,公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告 / 根據一般性授權發行股份] 完成認購事項及第三方認購事項,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0605/ltn201806051240_c.pdf,建業地產,00832
2018-06-05,公告及通告 - [內幕消息] 贖回4億美元2018年 到期票息6.5%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0605/ltn201806051220_c.pdf,建業地產,00832
2018-06-04,月報表 截至二零一八年五月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0604/ltn201806041508_c.pdf,建業地產,00832
2018-05-30,公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告 / 股東特別大會的結果] (1)於2018年5月30日舉行的股東特別大會的投票結果；(2)授出清洗豁免；及(3)押後有關認購協議及第三方認購協議的最後完成日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0530/ltn201805301075_c.pdf,建業地產,00832
2018-05-29,公告及通告 - [內幕消息 / 發行債務證券] 發行86百萬美元2020年到期票息6.875%額外優先票據 （將與3億美元2020年到期票息6.875%優先票據合併 並組成單一系列）,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0529/ltn20180529070_c.pdf,建業地產,00832
2018-05-28,公告及通告 - [內幕消息 / 發行債務證券] 建議額外發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0528/ltn20180528018_c.pdf,建業地產,00832
2018-05-18,公告及通告 - [須予披露的交易] 須予披露交易 提供擔保,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0518/ltn20180518601_c.pdf,建業地產,00832
2018-05-10,公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告] 寄發有關(1)關連交易 - 根據特別授權建議股份發行及(2)申請清洗豁免之通函,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0510/ltn20180510074_c.pdf,建業地產,00832
2018-05-10,委任代表表格 擬於2018年5月30日舉行的 股東特別大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0510/ltn20180510070_c.pdf,建業地產,00832
2018-05-10,公告及通告 - [股東特別大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0510/ltn20180510068_c.pdf,建業地產,00832
2018-05-10,通函 - [關連交易 / 發行股份 / 《收購守則》所指的受要約公司發出的文件] (1)關連交易－根據特別授權建議股份發行 及 (2)申請清洗豁免,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0510/ltn20180510064_c.pdf,建業地產,00832
2018-05-08,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0508/ltn20180508900_c.pdf,建業地產,00832
2018-05-04,月報表 截至二零一八年四月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0504/ltn201805041252_c.pdf,建業地產,00832
2018-05-03,公告及通告 - [內幕消息] 公告 2018年4月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0503/ltn201805031695_c.pdf,建業地產,00832
2018-05-03,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0503/ltn20180503004_c.pdf,建業地產,00832
2018-04-25,公告及通告 - [股息或分派] 有關2017年末期股息的公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0425/ltn201804251366_c.pdf,建業地產,00832
2018-04-25,公告及通告 - [內幕消息 / 發行債務證券] 發行150百萬新加坡元2020年到期票息6.25%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0425/ltn20180425084_c.pdf,建業地產,00832
2018-04-24,公告及通告 - [內幕消息 / 發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0424/ltn20180424110_c.pdf,建業地產,00832
2018-04-24,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0424/ltn20180424018_c.pdf,建業地產,00832
2018-04-19,公告及通告 - [股東特別大會的結果] 二零一八年四月十九日舉行的股東特別大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0419/ltn201804191414_c.pdf,建業地產,00832
2018-04-19,公告及通告 - [股東周年大會的結果] 二零一八年四月十九日舉行的股東週年大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0419/ltn201804191406_c.pdf,建業地產,00832
2018-04-17,公告及通告 - [內幕消息 / 發行債務證券] 發行3億美元2020年到期票息6.875%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0417/ltn20180417066_c.pdf,建業地產,00832
2018-04-16,公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告 / 延遲發送通函或其他文件] 延遲寄發有關(1)關連交易 -根據特別授權建議股份發行及(2)申請清洗豁免之通函,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0416/ltn201804161468_c.pdf,建業地產,00832
2018-04-16,公告及通告 - [內幕消息 / 發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0416/ltn20180416056_c.pdf,建業地產,00832
2018-04-13,公告及通告 - [其他-業務發展最新情況] 自願性公告最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0413/ltn201804131124_c.pdf,建業地產,00832
2018-04-04,公告及通告 - [須予披露的交易] 須予披露交易 收購建業天明33.34%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0404/ltn201804041546_c.pdf,建業地產,00832
2018-04-04,月報表 截至二零一八年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0404/ltn201804041526_c.pdf,建業地產,00832
2018-04-03,公告及通告 - [內幕消息] 公告 2018年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0403/ltn201804032290_c.pdf,建業地產,00832
2018-03-29,公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告] 委任獨立財務顧問,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0329/ltn201803291778_c.pdf,建業地產,00832
2018-03-29,委任代表表格 擬於二零一八年四月十九日舉行的 股東特別大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0329/ltn20180329106_c.pdf,建業地產,00832
2018-03-29,公告及通告 - [股東特別大會通告] 股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0329/ltn20180329074_c.pdf,建業地產,00832
2018-03-29,通函 - [購股權計劃] 建議採納新購股權計劃 及 股東特別大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0329/ltn20180329052_c.pdf,建業地產,00832
2018-03-27,(修改後標題) 公告及通告 - [關連交易 / 根據特定授權發行股份 / 《收購守則》所指的受要約公司刊發的公告 / 根據... 更多] (1)關連交易－根據特別授權建議股份發行 (2)申請清洗豁免及 (3)根據一般授權建議股份發行,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0327/ltn20180327032_c.pdf,建業地產,00832
2018-03-26,(取消 - 標題已被取代及更換) 公告及通告 - [關連交易 / 就關連交易規定所授予的豁免 / 根據一般性授權發行股份 ... 更多] (1)關連交易－根據特別授權建議股份發行 (2)申請清洗豁免及 (3)根據一般授權建議股份發行,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0326/ltn201803261619_c.pdf,建業地產,00832
2018-03-20,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料－輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0320/ltn20180320969_c.pdf,建業地產,00832
2018-03-16,委任代表表格 擬於二零一八年四月十九日舉行的股東週年大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0316/ltn201803161063_c.pdf,建業地產,00832
2018-03-16,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0316/ltn201803161047_c.pdf,建業地產,00832
2018-03-16,通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事] 建議授予購回股份及發行股份的一般授權；重選董事；及股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0316/ltn201803161041_c.pdf,建業地產,00832
2018-03-16,財務報表/環境、社會及管治資料 - [年報 / 環境、社會及管治資料/報告] 2017年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0316/ltn201803161019_c.pdf,建業地產,00832
2018-03-13,公告及通告 - [末期業績 / 股息或分派 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2017年12月31日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0313/ltn20180313008_c.pdf,建業地產,00832
2018-03-12,公告及通告 - [內幕消息] 公告 2018年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0312/ltn201803121332_c.pdf,建業地產,00832
2018-03-06,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0306/ltn20180306012_c.pdf,建業地產,00832
2018-03-05,月報表 截至二零一八年二月二十八日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0305/ltn201803051278_c.pdf,建業地產,00832
2018-02-28,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0228/ltn20180228695_c.pdf,建業地產,00832
2018-02-27,公告及通告 - [內幕消息 / 發行債務證券] 發行3億美元2021年到期票息6.5%優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0227/ltn20180227018_c.pdf,建業地產,00832
